Cites,Authors,Year,Year_1990to1994,Cites_1990to1994,Year_1990to2004,Cites_1990to2004,Year_1990to2019,Cites_1990to2019
0,Nigel Mackman,2019,0,0,0,0,1,0
0,Nigel Mackman,2019,0,0,0,0,1,0
0,Nigel Mackman,2010,0,0,0,0,1,0
2,Nigel Mackman,2018,0,0,0,0,1,2
74,Nigel Mackman,2007,0,0,0,0,1,74
25,Nigel Mackman,2014,0,0,0,0,1,25
4,James Faber|Nigel Mackman,2016,0,0,0,0,1,4
30,Nigel Mackman,2012,0,0,0,0,1,30
0,Nigel Mackman,2015,0,0,0,0,1,0
61,Nigel Mackman,2012,0,0,0,0,1,61
42,Nigel Mackman,1998,0,0,1,42,1,42
1,Nigel Mackman,2018,0,0,0,0,1,1
8,Nigel Mackman,2016,0,0,0,0,1,8
352,Nigel Mackman,2009,0,0,0,0,1,352
79,Nigel Mackman,2012,0,0,0,0,1,79
0,Nigel Mackman,2011,0,0,0,0,1,0
0,Nigel Mackman,2007,0,0,0,0,1,0
6,Nigel Mackman,2011,0,0,0,0,1,6
4,Nigel Mackman,2014,0,0,0,0,1,4
163,Nigel Mackman,2011,0,0,0,0,1,163
121,Nigel Mackman,2010,0,0,0,0,1,121
0,Nigel Mackman,2019,0,0,0,0,1,0
1574,Kevin Pumiglia,2004,0,0,1,1574,1,1574
394,Kevin Pumiglia,1997,0,0,1,394,1,394
277,Kevin Pumiglia,2001,0,0,1,277,1,277
169,Kevin Pumiglia,2005,0,0,0,0,1,169
147,Kevin Pumiglia,2005,0,0,0,0,1,147
145,Kevin Pumiglia,2005,0,0,0,0,1,145
145,Kevin Pumiglia,2003,0,0,1,145,1,145
135,Kevin Pumiglia,2002,0,0,1,135,1,135
132,Kevin Pumiglia,1992,1,132,1,132,1,132
129,Kevin Pumiglia,2004,0,0,1,129,1,129
129,Kevin Pumiglia,2004,0,0,1,129,1,129
117,Kevin Pumiglia,2005,0,0,0,0,1,117
116,Kevin Pumiglia,1995,0,0,1,116,1,116
88,Kevin Pumiglia,2007,0,0,0,0,1,88
79,Kevin Pumiglia,2004,0,0,1,79,1,79
74,Kevin Pumiglia,1994,1,74,1,74,1,74
72,Kevin Pumiglia,2004,0,0,1,72,1,72
70,Kevin Pumiglia,2006,0,0,0,0,1,70
59,Kevin Pumiglia,1995,0,0,1,59,1,59
55,Kevin Pumiglia,2007,0,0,0,0,1,55
53,Kevin Pumiglia,2005,0,0,0,0,1,53
44,Matthias Clauss|Kevin Pumiglia,2011,0,0,0,0,1,44
44,Kevin Pumiglia,2008,0,0,0,0,1,44
38,Kevin Pumiglia,1990,1,38,1,38,1,38
35,Kevin Pumiglia,1993,1,35,1,35,1,35
32,Kevin Pumiglia,2012,0,0,0,0,1,32
32,Kevin Pumiglia,1995,0,0,1,32,1,32
30,Kevin Pumiglia,2006,0,0,0,0,1,30
29,Kevin Pumiglia,2012,0,0,0,0,1,29
23,Kevin Pumiglia,2008,0,0,0,0,1,23
19,Kevin Pumiglia,1993,1,19,1,19,1,19
13,Kevin Pumiglia,2012,0,0,0,0,1,13
10,Kevin Pumiglia,2014,0,0,0,0,1,10
8,Kevin Pumiglia,2017,0,0,0,0,1,8
1,Kevin Pumiglia,2018,0,0,0,0,1,1
0,Kevin Pumiglia,2018,0,0,0,0,1,0
0,Kevin Pumiglia,2018,0,0,0,0,1,0
0,Kevin Pumiglia,2014,0,0,0,0,1,0
0,Kevin Pumiglia,2013,0,0,0,0,1,0
0,Kevin Pumiglia,2004,0,0,1,0,1,0
0,Kevin Pumiglia,2004,0,0,1,0,1,0
0,Kevin Pumiglia,2002,0,0,1,0,1,0
0,Kevin Pumiglia,2002,0,0,1,0,1,0
0,Kevin Pumiglia,2001,0,0,1,0,1,0
0,Kevin Pumiglia,2000,0,0,1,0,1,0
0,Kevin Pumiglia,2000,0,0,1,0,1,0
0,Kevin Pumiglia,2000,0,0,1,0,1,0
0,Kevin Pumiglia,1995,0,0,1,0,1,0
0,Kevin Pumiglia,1993,1,0,1,0,1,0
0,Kevin Pumiglia,1991,1,0,1,0,1,0
0,Kevin Pumiglia,1991,1,0,1,0,1,0
488,Anne Karine Lagendijk,2007,0,0,0,0,1,488
186,Anne Karine Lagendijk,2009,0,0,0,0,1,186
103,Anne Karine Lagendijk,2011,0,0,0,0,1,103
101,Anne Karine Lagendijk,2011,0,0,0,0,1,101
66,Anne Karine Lagendijk,2013,0,0,0,0,1,66
65,Anne Karine Lagendijk,2012,0,0,0,0,1,65
47,Anne Karine Lagendijk|Benjamin Hogan,2015,0,0,0,0,1,47
37,Anne Karine Lagendijk|Benjamin Hogan,2011,0,0,0,0,1,37
26,Anne Karine Lagendijk|Benjamin Hogan,2015,0,0,0,0,1,26
28,Anne Karine Lagendijk,2008,0,0,0,0,1,28
21,Anne Karine Lagendijk|Benjamin Hogan,2017,0,0,0,0,1,21
21,Anne Karine Lagendijk|Benjamin Hogan,2015,0,0,0,0,1,21
26,Anne Karine Lagendijk,2012,0,0,0,0,1,26
25,Anne Karine Lagendijk,2013,0,0,0,0,1,25
19,Anne Karine Lagendijk|Benjamin Hogan,2017,0,0,0,0,1,19
11,Anne Karine Lagendijk|Benjamin Hogan,2015,0,0,0,0,1,11
18,Anne Karine Lagendijk,2006,0,0,0,0,1,18
10,Anne Karine Lagendijk|Benjamin Hogan|Elisabetta Dejana,2017,0,0,0,0,1,10
15,Anne Karine Lagendijk,2016,0,0,0,0,1,15
8,Anne Karine Lagendijk|Benjamin Hogan,2017,0,0,0,0,1,8
12,Anne Karine Lagendijk,2010,0,0,0,0,1,12
6,Anne Karine Lagendijk|Benjamin Hogan,2018,0,0,0,0,1,6
6,Anne Karine Lagendijk|Benjamin Hogan,2014,0,0,0,0,1,6
5,Anne Karine Lagendijk,2013,0,0,0,0,1,5
0,Anne Karine Lagendijk|Benjamin Hogan,2019,0,0,0,0,1,0
1,Anne Karine Lagendijk|Benjamin Hogan|Didier Stainier,2019,0,0,0,0,1,1
2,Anne Karine Lagendijk|Benjamin Hogan,2018,0,0,0,0,1,2
1,Anne Karine Lagendijk|Benjamin Hogan,2018,0,0,0,0,1,1
0,Anne Karine Lagendijk,2017,0,0,0,0,1,0
206,Matthew Spite,2011,0,0,0,0,1,206
138,Matthew Spite,2012,0,0,0,0,1,138
115,Matthew Spite,2013,0,0,0,0,1,115
109,Matthew Spite,2011,0,0,0,0,1,109
91,Matthew Spite,2012,0,0,0,0,1,91
84,Matthew Spite,2014,0,0,0,0,1,84
79,Matthew Spite,2007,0,0,0,0,1,79
75,Matthew Spite,2004,0,0,1,75,1,75
63,Matthew Spite,2009,0,0,0,0,1,63
56,Matthew Spite,2013,0,0,0,0,1,56
55,Matthew Spite,2014,0,0,0,0,1,55
45,Matthew Spite,2016,0,0,0,0,1,45
38,Matthew Spite,2014,0,0,0,0,1,38
31,Matthew Spite,2016,0,0,0,0,1,31
29,Matthew Spite,2016,0,0,0,0,1,29
25,Matthew Spite,2015,0,0,0,0,1,25
25,Matthew Spite,2013,0,0,0,0,1,25
19,Matthew Spite,2012,0,0,0,0,1,19
15,Matthew Spite,2015,0,0,0,0,1,15
13,Matthew Spite,2018,0,0,0,0,1,13
13,Matthew Spite,2017,0,0,0,0,1,13
11,Matthew Spite,2017,0,0,0,0,1,11
9,Matthew Spite,2016,0,0,0,0,1,9
5,Matthew Spite,2012,0,0,0,0,1,5
4,Matthew Spite,2018,0,0,0,0,1,4
3,Matthew Spite,2014,0,0,0,0,1,3
2,Matthew Spite,2016,0,0,0,0,1,2
2,Matthew Spite,2014,0,0,0,0,1,2
1,Matthew Spite,2014,0,0,0,0,1,1
1,Matthew Spite,2014,0,0,0,0,1,1
0,Matthew Spite,2019,0,0,0,0,1,0
0,Matthew Spite,2019,0,0,0,0,1,0
0,Matthew Spite,2019,0,0,0,0,1,0
0,Matthew Spite,2019,0,0,0,0,1,0
0,Matthew Spite,2018,0,0,0,0,1,0
0,Matthew Spite,2018,0,0,0,0,1,0
0,Matthew Spite,2018,0,0,0,0,1,0
0,Matthew Spite,2018,0,0,0,0,1,0
0,Matthew Spite,2017,0,0,0,0,1,0
0,Matthew Spite,2016,0,0,0,0,1,0
0,Matthew Spite,2016,0,0,0,0,1,0
0,Matthew Spite,2014,0,0,0,0,1,0
0,Matthew Spite,2014,0,0,0,0,1,0
0,Matthew Spite,2011,0,0,0,0,1,0
0,Matthew Spite,2011,0,0,0,0,1,0
0,Matthew Spite,2011,0,0,0,0,1,0
0,Matthew Spite,2007,0,0,0,0,1,0
0,Matthew Spite,2006,0,0,0,0,1,0
0,Matthew Spite,2006,0,0,0,0,1,0
0,Matthew Spite,2005,0,0,0,0,1,0
0,Matthew Spite,2005,0,0,0,0,1,0
1053,Joseph Wu,2013,0,0,0,0,1,1053
748,Joseph Wu,2010,0,0,0,0,1,748
575,Joseph Wu,2014,0,0,0,0,1,575
569,Joseph Wu,2006,0,0,0,0,1,569
551,Joseph Wu,2009,0,0,0,0,1,551
469,Joseph Wu,2012,0,0,0,0,1,469
460,Joseph Wu,2012,0,0,0,0,1,460
392,Joseph Wu,2013,0,0,0,0,1,392
382,Joseph Wu,2013,0,0,0,0,1,382
357,Joseph Wu,2010,0,0,0,0,1,357
338,Joseph Wu,2003,0,0,1,338,1,338
333,Joseph Wu,2013,0,0,0,0,1,333
307,Joseph Wu,2001,0,0,1,307,1,307
293,Joseph Wu,2010,0,0,0,0,1,293
280,Joseph Wu,2008,0,0,0,0,1,280
265,Joseph Wu,2017,0,0,0,0,1,265
249,Joseph Wu,2009,0,0,0,0,1,249
245,Joseph Wu,2011,0,0,0,0,1,245
226,Joseph Wu,2010,0,0,0,0,1,226
226,Joseph Wu,2008,0,0,0,0,1,226
224,Joseph Wu,2008,0,0,0,0,1,224
222,Joseph Wu,2008,0,0,0,0,1,222
216,Joseph Wu,2012,0,0,0,0,1,216
215,Joseph Wu,2013,0,0,0,0,1,215
215,Joseph Wu,2010,0,0,0,0,1,215
211,Joseph Wu,2010,0,0,0,0,1,211
210,Joseph Wu,2016,0,0,0,0,1,210
207,Joseph Wu,2013,0,0,0,0,1,207
201,Joseph Wu,2009,0,0,0,0,1,201
194,Joseph Wu,2006,0,0,0,0,1,194
190,Joseph Wu,2009,0,0,0,0,1,190
186,Joseph Wu,2007,0,0,0,0,1,186
179,Joseph Wu,2010,0,0,0,0,1,179
172,Joseph Wu,2009,0,0,0,0,1,172
172,Joseph Wu,2009,0,0,0,0,1,172
171,Joseph Wu,2002,0,0,1,171,1,171
168,Joseph Wu,2002,0,0,1,168,1,168
164,Joseph Wu,2011,0,0,0,0,1,164
161,Joseph Wu,2011,0,0,0,0,1,161
160,Joseph Wu,2009,0,0,0,0,1,160
151,Joseph Wu,2014,0,0,0,0,1,151
149,Joseph Wu,2012,0,0,0,0,1,149
147,Joseph Wu,2011,0,0,0,0,1,147
146,Joseph Wu,2011,0,0,0,0,1,146
145,Joseph Wu,2011,0,0,0,0,1,145
136,Joseph Wu,2015,0,0,0,0,1,136
131,Joseph Wu,2007,0,0,0,0,1,131
129,Joseph Wu,2012,0,0,0,0,1,129
129,Joseph Wu,2007,0,0,0,0,1,129
127,Joseph Wu,2013,0,0,0,0,1,127
125,Joseph Wu,2012,0,0,0,0,1,125
124,Joseph Wu,2010,0,0,0,0,1,124
123,Joseph Wu,2009,0,0,0,0,1,123
123,Joseph Wu,2006,0,0,0,0,1,123
122,Joseph Wu,2013,0,0,0,0,1,122
121,Joseph Wu,2017,0,0,0,0,1,121
120,Joseph Wu,2014,0,0,0,0,1,120
120,Joseph Wu,2014,0,0,0,0,1,120
120,Joseph Wu,2004,0,0,1,120,1,120
119,Joseph Wu,2008,0,0,0,0,1,119
119,Joseph Wu,2003,0,0,1,119,1,119
114,Joseph Wu,2012,0,0,0,0,1,114
113,Joseph Wu,2014,0,0,0,0,1,113
111,Joseph Wu,2013,0,0,0,0,1,111
110,Joseph Wu,2014,0,0,0,0,1,110
108,Joseph Wu,2007,0,0,0,0,1,108
106,Joseph Wu,2010,0,0,0,0,1,106
106,Joseph Wu,2004,0,0,1,106,1,106
100,Joseph Wu,2013,0,0,0,0,1,100
100,Joseph Wu,2011,0,0,0,0,1,100
99,Joseph Wu,2015,0,0,0,0,1,99
99,Joseph Wu,2012,0,0,0,0,1,99
98,Joseph Wu,2008,0,0,0,0,1,98
98,Joseph Wu,2006,0,0,0,0,1,98
97,Joseph Wu,2017,0,0,0,0,1,97
96,Joseph Wu,2013,0,0,0,0,1,96
96,Joseph Wu,2013,0,0,0,0,1,96
96,Joseph Wu,2011,0,0,0,0,1,96
95,Joseph Wu,2008,0,0,0,0,1,95
94,Joseph Wu,2012,0,0,0,0,1,94
94,Joseph Wu,2008,0,0,0,0,1,94
93,Joseph Wu,2007,0,0,0,0,1,93
91,Joseph Wu,2014,0,0,0,0,1,91
90,Joseph Wu,2016,0,0,0,0,1,90
90,Joseph Wu,2012,0,0,0,0,1,90
88,Joseph Wu,2011,0,0,0,0,1,88
88,Joseph Wu,2011,0,0,0,0,1,88
88,Joseph Wu,2009,0,0,0,0,1,88
87,Joseph Wu,2016,0,0,0,0,1,87
86,Joseph Wu,2014,0,0,0,0,1,86
85,Joseph Wu,2015,0,0,0,0,1,85
84,Joseph Wu,2009,0,0,0,0,1,84
83,Joseph Wu,2016,0,0,0,0,1,83
83,Joseph Wu,2009,0,0,0,0,1,83
82,Joseph Wu,2012,0,0,0,0,1,82
82,Joseph Wu,2007,0,0,0,0,1,82
81,Joseph Wu,2009,0,0,0,0,1,81
81,Joseph Wu,2009,0,0,0,0,1,81
79,Joseph Wu,2016,0,0,0,0,1,79
78,Joseph Wu,2016,0,0,0,0,1,78
78,Joseph Wu,2015,0,0,0,0,1,78
78,Joseph Wu,2009,0,0,0,0,1,78
77,Joseph Wu,2004,0,0,1,77,1,77
76,Joseph Wu,2014,0,0,0,0,1,76
76,Joseph Wu,2013,0,0,0,0,1,76
75,Joseph Wu,1989,0,0,0,0,0,0
74,Joseph Wu,2013,0,0,0,0,1,74
74,Joseph Wu,2010,0,0,0,0,1,74
74,Joseph Wu,2007,0,0,0,0,1,74
73,Joseph Wu,2014,0,0,0,0,1,73
73,Joseph Wu,2006,0,0,0,0,1,73
72,Joseph Wu,2012,0,0,0,0,1,72
71,Joseph Wu,2016,0,0,0,0,1,71
71,Joseph Wu,2015,0,0,0,0,1,71
70,Joseph Wu,2014,0,0,0,0,1,70
70,Joseph Wu,2012,0,0,0,0,1,70
67,Joseph Wu,2011,0,0,0,0,1,67
66,Joseph Wu,2016,0,0,0,0,1,66
66,Joseph Wu,2015,0,0,0,0,1,66
66,Joseph Wu,2015,0,0,0,0,1,66
66,Joseph Wu,2011,0,0,0,0,1,66
65,Joseph Wu,2011,0,0,0,0,1,65
65,Joseph Wu,2010,0,0,0,0,1,65
64,Joseph Wu,2016,0,0,0,0,1,64
64,Joseph Wu,2016,0,0,0,0,1,64
64,Joseph Wu,2013,0,0,0,0,1,64
64,Joseph Wu,2011,0,0,0,0,1,64
63,Joseph Wu,2003,0,0,1,63,1,63
62,Joseph Wu,2016,0,0,0,0,1,62
62,Joseph Wu,2016,0,0,0,0,1,62
59,Joseph Wu|Ngan Huang|Charles Murry,2016,0,0,0,0,1,59
62,Joseph Wu,2011,0,0,0,0,1,62
62,Joseph Wu,2009,0,0,0,0,1,62
61,Joseph Wu,2015,0,0,0,0,1,61
61,Joseph Wu,2014,0,0,0,0,1,61
61,Joseph Wu,2013,0,0,0,0,1,61
61,Joseph Wu,2009,0,0,0,0,1,61
60,Joseph Wu,2012,0,0,0,0,1,60
59,Joseph Wu,2016,0,0,0,0,1,59
58,Joseph Wu,2013,0,0,0,0,1,58
58,Joseph Wu,2012,0,0,0,0,1,58
58,Joseph Wu,2006,0,0,0,0,1,58
58,Joseph Wu,2006,0,0,0,0,1,58
57,Joseph Wu,2014,0,0,0,0,1,57
57,Joseph Wu,2012,0,0,0,0,1,57
56,Joseph Wu,2007,0,0,0,0,1,56
55,Joseph Wu,2017,0,0,0,0,1,55
54,Joseph Wu,2012,0,0,0,0,1,54
53,Joseph Wu,2014,0,0,0,0,1,53
53,Joseph Wu,2011,0,0,0,0,1,53
52,Joseph Wu,2017,0,0,0,0,1,52
52,Joseph Wu,2011,0,0,0,0,1,52
52,Joseph Wu,2005,0,0,0,0,1,52
49,Joseph Wu,2015,0,0,0,0,1,49
49,Joseph Wu,2013,0,0,0,0,1,49
49,Joseph Wu,2011,0,0,0,0,1,49
48,Joseph Wu,2017,0,0,0,0,1,48
48,Joseph Wu,2015,0,0,0,0,1,48
48,Joseph Wu,2014,0,0,0,0,1,48
48,Joseph Wu,2014,0,0,0,0,1,48
48,Joseph Wu,2011,0,0,0,0,1,48
47,Joseph Wu,2016,0,0,0,0,1,47
47,Joseph Wu,2013,0,0,0,0,1,47
47,Joseph Wu,2010,0,0,0,0,1,47
47,Joseph Wu,2006,0,0,0,0,1,47
46,Joseph Wu,2016,0,0,0,0,1,46
46,Joseph Wu,2015,0,0,0,0,1,46
46,Joseph Wu,2014,0,0,0,0,1,46
46,Joseph Wu,2011,0,0,0,0,1,46
45,Joseph Wu,2018,0,0,0,0,1,45
44,Joseph Wu,2016,0,0,0,0,1,44
44,Joseph Wu,2011,0,0,0,0,1,44
44,Joseph Wu,2007,0,0,0,0,1,44
44,Joseph Wu,2006,0,0,0,0,1,44
43,Joseph Wu,2015,0,0,0,0,1,43
43,Joseph Wu,2015,0,0,0,0,1,43
43,Joseph Wu,2015,0,0,0,0,1,43
43,Joseph Wu,2013,0,0,0,0,1,43
43,Joseph Wu,2007,0,0,0,0,1,43
42,Joseph Wu,2017,0,0,0,0,1,42
42,Joseph Wu,2016,0,0,0,0,1,42
42,Joseph Wu,2015,0,0,0,0,1,42
42,Joseph Wu,2013,0,0,0,0,1,42
42,Joseph Wu,2004,0,0,1,42,1,42
41,Joseph Wu,2017,0,0,0,0,1,41
41,Joseph Wu,2014,0,0,0,0,1,41
41,Joseph Wu,2013,0,0,0,0,1,41
40,Joseph Wu,2017,0,0,0,0,1,40
40,Joseph Wu,2016,0,0,0,0,1,40
40,Joseph Wu,2015,0,0,0,0,1,40
39,Joseph Wu,2016,0,0,0,0,1,39
39,Joseph Wu,2015,0,0,0,0,1,39
39,Joseph Wu,2015,0,0,0,0,1,39
39,Joseph Wu,2013,0,0,0,0,1,39
39,Joseph Wu,2008,0,0,0,0,1,39
39,Joseph Wu,2006,0,0,0,0,1,39
38,Joseph Wu,2016,0,0,0,0,1,38
38,Joseph Wu,2009,0,0,0,0,1,38
38,Joseph Wu,2004,0,0,1,38,1,38
37,Joseph Wu,2016,0,0,0,0,1,37
37,Joseph Wu,2010,0,0,0,0,1,37
37,Joseph Wu,2007,0,0,0,0,1,37
36,Joseph Wu,2009,0,0,0,0,1,36
36,Joseph Wu,1998,0,0,1,36,1,36
35,Joseph Wu,2017,0,0,0,0,1,35
35,Joseph Wu,2015,0,0,0,0,1,35
35,Joseph Wu,2014,0,0,0,0,1,35
35,Joseph Wu,2012,0,0,0,0,1,35
35,Joseph Wu,2011,0,0,0,0,1,35
35,Joseph Wu,2010,0,0,0,0,1,35
34,Joseph Wu,2017,0,0,0,0,1,34
34,Joseph Wu,2017,0,0,0,0,1,34
34,Joseph Wu,2015,0,0,0,0,1,34
34,Joseph Wu,2015,0,0,0,0,1,34
34,Joseph Wu,2013,0,0,0,0,1,34
34,Joseph Wu,2004,0,0,1,34,1,34
34,Joseph Wu,1997,0,0,1,34,1,34
32,Joseph Wu,2015,0,0,0,0,1,32
32,Joseph Wu,2015,0,0,0,0,1,32
31,Joseph Wu,2016,0,0,0,0,1,31
31,Joseph Wu,2014,0,0,0,0,1,31
31,Joseph Wu,2011,0,0,0,0,1,31
31,Joseph Wu,2006,0,0,0,0,1,31
31,Joseph Wu,1996,0,0,1,31,1,31
30,Joseph Wu,2015,0,0,0,0,1,30
30,Joseph Wu,2015,0,0,0,0,1,30
29,Joseph Wu|Ngan Huang,2014,0,0,0,0,1,29
30,Joseph Wu,2012,0,0,0,0,1,30
30,Joseph Wu,2011,0,0,0,0,1,30
30,Joseph Wu,2010,0,0,0,0,1,30
30,Joseph Wu,2006,0,0,0,0,1,30
29,Joseph Wu,2017,0,0,0,0,1,29
29,Joseph Wu,2012,0,0,0,0,1,29
29,Joseph Wu,2011,0,0,0,0,1,29
29,Joseph Wu,2011,0,0,0,0,1,29
29,Joseph Wu,2010,0,0,0,0,1,29
29,Joseph Wu,1990,1,29,1,29,1,29
28,Joseph Wu,2016,0,0,0,0,1,28
28,Joseph Wu,2015,0,0,0,0,1,28
28,Joseph Wu,2014,0,0,0,0,1,28
28,Joseph Wu,2012,0,0,0,0,1,28
28,Joseph Wu,2012,0,0,0,0,1,28
28,Joseph Wu,2009,0,0,0,0,1,28
28,Joseph Wu,2008,0,0,0,0,1,28
28,Joseph Wu,2008,0,0,0,0,1,28
28,Joseph Wu,2003,0,0,1,28,1,28
28,Joseph Wu,1994,1,28,1,28,1,28
27,Joseph Wu,2017,0,0,0,0,1,27
27,Joseph Wu,2016,0,0,0,0,1,27
27,Joseph Wu,2013,0,0,0,0,1,27
27,Joseph Wu,2010,0,0,0,0,1,27
27,Joseph Wu,2005,0,0,0,0,1,27
26,Joseph Wu,2016,0,0,0,0,1,26
26,Joseph Wu,2016,0,0,0,0,1,26
26,Joseph Wu,2011,0,0,0,0,1,26
26,Joseph Wu,2008,0,0,0,0,1,26
26,Joseph Wu|Tzung Hsiai,2007,0,0,0,0,1,26
26,Joseph Wu,1994,1,26,1,26,1,26
25,Joseph Wu,2016,0,0,0,0,1,25
25,Joseph Wu,2015,0,0,0,0,1,25
25,Joseph Wu,2013,0,0,0,0,1,25
24,Joseph Wu,2016,0,0,0,0,1,24
24,Joseph Wu,2015,0,0,0,0,1,24
24,Joseph Wu,2015,0,0,0,0,1,24
24,Joseph Wu,2012,0,0,0,0,1,24
24,Joseph Wu,2004,0,0,1,24,1,24
23,Joseph Wu,2016,0,0,0,0,1,23
23,Joseph Wu,2015,0,0,0,0,1,23
23,Joseph Wu,2014,0,0,0,0,1,23
23,Joseph Wu,2010,0,0,0,0,1,23
23,Joseph Wu,2010,0,0,0,0,1,23
23,Joseph Wu,2009,0,0,0,0,1,23
23,Joseph Wu,2009,0,0,0,0,1,23
22,Joseph Wu,2017,0,0,0,0,1,22
22,Joseph Wu,2017,0,0,0,0,1,22
22,Joseph Wu,2016,0,0,0,0,1,22
22,Joseph Wu,2015,0,0,0,0,1,22
22,Joseph Wu,2015,0,0,0,0,1,22
22,Joseph Wu,2010,0,0,0,0,1,22
22,Joseph Wu,2010,0,0,0,0,1,22
21,Joseph Wu,2016,0,0,0,0,1,21
21,Joseph Wu,2016,0,0,0,0,1,21
21,Joseph Wu,2016,0,0,0,0,1,21
21,Joseph Wu,2015,0,0,0,0,1,21
21,Joseph Wu,2015,0,0,0,0,1,21
21,Joseph Wu,2015,0,0,0,0,1,21
21,Joseph Wu,2014,0,0,0,0,1,21
20,Joseph Wu,2017,0,0,0,0,1,20
20,Joseph Wu,2016,0,0,0,0,1,20
20,Joseph Wu,2016,0,0,0,0,1,20
20,Joseph Wu,2015,0,0,0,0,1,20
20,Joseph Wu,2014,0,0,0,0,1,20
20,Joseph Wu,2009,0,0,0,0,1,20
20,Joseph Wu,2009,0,0,0,0,1,20
20,Joseph Wu,2008,0,0,0,0,1,20
20,Joseph Wu,2007,0,0,0,0,1,20
20,Joseph Wu,2005,0,0,0,0,1,20
20,Joseph Wu,2004,0,0,1,20,1,20
20,Joseph Wu,2004,0,0,1,20,1,20
20,Joseph Wu,1989,0,0,0,0,0,0
19,Joseph Wu,2017,0,0,0,0,1,19
19,Joseph Wu,2016,0,0,0,0,1,19
19,Joseph Wu,2015,0,0,0,0,1,19
19,Joseph Wu,2015,0,0,0,0,1,19
19,Joseph Wu,2013,0,0,0,0,1,19
19,Joseph Wu,2010,0,0,0,0,1,19
19,Joseph Wu,1991,1,19,1,19,1,19
18,Joseph Wu,2017,0,0,0,0,1,18
18,Joseph Wu,2016,0,0,0,0,1,18
18,Joseph Wu,2016,0,0,0,0,1,18
18,Joseph Wu,2016,0,0,0,0,1,18
18,Joseph Wu,2015,0,0,0,0,1,18
18,Joseph Wu,2015,0,0,0,0,1,18
18,Joseph Wu,2012,0,0,0,0,1,18
18,Joseph Wu,2009,0,0,0,0,1,18
18,Joseph Wu,2006,0,0,0,0,1,18
18,Joseph Wu,2003,0,0,1,18,1,18
18,Joseph Wu,2003,0,0,1,18,1,18
17,Joseph Wu,2018,0,0,0,0,1,17
17,Joseph Wu,2017,0,0,0,0,1,17
17,Joseph Wu,2012,0,0,0,0,1,17
17,Joseph Wu,2012,0,0,0,0,1,17
17,Joseph Wu,2012,0,0,0,0,1,17
17,Joseph Wu,2011,0,0,0,0,1,17
17,Joseph Wu,2008,0,0,0,0,1,17
17,Joseph Wu,1992,1,17,1,17,1,17
17,Joseph Wu,1992,1,17,1,17,1,17
16,Joseph Wu,2018,0,0,0,0,1,16
16,Joseph Wu,2017,0,0,0,0,1,16
16,Joseph Wu,2017,0,0,0,0,1,16
16,Joseph Wu,2016,0,0,0,0,1,16
16,Joseph Wu,2016,0,0,0,0,1,16
16,Joseph Wu,2015,0,0,0,0,1,16
16,Joseph Wu,2014,0,0,0,0,1,16
16,Joseph Wu,2011,0,0,0,0,1,16
16,Joseph Wu,2006,0,0,0,0,1,16
16,Joseph Wu,2002,0,0,1,16,1,16
16,Joseph Wu,2000,0,0,1,16,1,16
15,Joseph Wu,2018,0,0,0,0,1,15
15,Joseph Wu,2017,0,0,0,0,1,15
15,Joseph Wu,2017,0,0,0,0,1,15
15,Joseph Wu,2016,0,0,0,0,1,15
15,Joseph Wu,2016,0,0,0,0,1,15
15,Joseph Wu,2016,0,0,0,0,1,15
15,Joseph Wu,2016,0,0,0,0,1,15
15,Joseph Wu,2013,0,0,0,0,1,15
15,Joseph Wu,2011,0,0,0,0,1,15
15,Joseph Wu,2011,0,0,0,0,1,15
15,Joseph Wu,2009,0,0,0,0,1,15
15,Joseph Wu,2008,0,0,0,0,1,15
14,Joseph Wu,2016,0,0,0,0,1,14
14,Joseph Wu,2016,0,0,0,0,1,14
14,Joseph Wu,2015,0,0,0,0,1,14
14,Joseph Wu,2015,0,0,0,0,1,14
14,Joseph Wu,2014,0,0,0,0,1,14
14,Joseph Wu,2013,0,0,0,0,1,14
14,Joseph Wu,2013,0,0,0,0,1,14
14,Joseph Wu,2013,0,0,0,0,1,14
14,Joseph Wu,2012,0,0,0,0,1,14
14,Joseph Wu|Tzung Hsiai,2008,0,0,0,0,1,14
14,Joseph Wu,2003,0,0,1,14,1,14
14,Joseph Wu,1996,0,0,1,14,1,14
13,Joseph Wu,2015,0,0,0,0,1,13
13,Joseph Wu,2015,0,0,0,0,1,13
13,Joseph Wu,2015,0,0,0,0,1,13
13,Joseph Wu,2015,0,0,0,0,1,13
13,Joseph Wu,2014,0,0,0,0,1,13
13,Joseph Wu,2013,0,0,0,0,1,13
13,Joseph Wu,2008,0,0,0,0,1,13
13,Joseph Wu,2008,0,0,0,0,1,13
13,Joseph Wu,2004,0,0,1,13,1,13
13,Joseph Wu,2004,0,0,1,13,1,13
13,Joseph Wu,1999,0,0,1,13,1,13
13,Joseph Wu,1992,1,13,1,13,1,13
13,Joseph Wu,1988,0,0,0,0,0,0
12,Joseph Wu,2017,0,0,0,0,1,12
12,Joseph Wu,2016,0,0,0,0,1,12
12,Joseph Wu,2016,0,0,0,0,1,12
12,Joseph Wu,2016,0,0,0,0,1,12
12,Joseph Wu,2016,0,0,0,0,1,12
12,Joseph Wu,2016,0,0,0,0,1,12
12,Joseph Wu,2016,0,0,0,0,1,12
